# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
   82       2.993974504537e-10       3.887675028873e-03       2.231266785633e-03       4.015023317883e-04       8.035465576540e-05       4.468826241779e-04       5.179526746571e-03       1.785002428320e-03       1.782228881578e-04       5.138105888832e-04       4.330051829593e-03       1.513997945950e-03       8.575623652322e-04       3.061781326568e-03       1.468762509463e-03       1.513809547453e-03 
   83       3.089618324523e-10       3.927437476919e-03       2.264764064323e-03       4.071795268319e-04       8.132764675858e-05       4.517430888033e-04       5.255394650338e-03       1.808952562247e-03       1.806372357478e-04       5.211798488557e-04       4.383995014138e-03       1.533137246551e-03       8.685017630785e-04       3.101129634978e-03       1.488273389080e-03       1.535641494680e-03 
   84       3.169626291565e-10       3.966411742312e-03       2.298380698836e-03       4.129290754304e-04       8.229866445556e-05       4.565523649180e-04       5.332093282713e-03       1.833167434588e-03       1.830661819013e-04       5.286094780614e-04       4.438222149953e-03       1.552257475624e-03       8.794688027066e-04       3.140222189361e-03       1.507648604130e-03       1.557303338377e-03 
   85       3.234660574994e-10       4.004596090933e-03       2.332086378366e-03       4.187530345242e-04       8.326818329348e-05       4.613099493994e-04       5.409590225988e-03       1.857657792449e-03       1.855110476357e-04       5.360975658390e-04       4.492774932824e-03       1.571373474282e-03       8.904714279671e-04       3.179081800011e-03       1.526897521468e-03       1.578798894150e-03 
   86       3.287859381227e-10       4.041993200688e-03       2.365850126276e-03       4.246527505563e-04       8.423663884639e-05       4.660155797456e-04       5.487845584052e-03       1.882431667417e-03       1.879729161511e-04       5.436416375172e-04       4.547690867543e-03       1.590499245646e-03       9.015168595010e-04       3.217731362130e-03       1.546029309619e-03       1.600132066199e-03 
   87       3.332731818605e-10       4.078606734724e-03       2.399637569050e-03       4.306292689389e-04       8.520447490949e-05       4.706689118468e-04       5.566811435180e-03       1.907496008036e-03       1.904528474379e-04       5.512386347490e-04       4.603007499642e-03       1.609649495734e-03       9.126124840663e-04       3.256195857948e-03       1.565054136932e-03       1.621307711751e-03 
   88       3.373169316128e-10       4.114441335113e-03       2.433410818055e-03       4.366833182780e-04       8.617214268565e-05       4.752695125427e-04       5.646431522689e-03       1.932856616653e-03       1.929518749816e-04       5.588848915123e-04       4.658762345043e-03       1.628839634578e-03       9.237658470112e-04       3.294502389609e-03       1.583983189368e-03       1.642331662602e-03 
   89       3.413457042194e-10       4.149502616536e-03       2.467128351307e-03       4.428152945985e-04       8.714009997207e-05       4.798168521800e-04       5.726640945606e-03       1.958518086259e-03       1.954710024679e-04       5.665761101123e-04       4.714992819701e-03       1.648085777325e-03       9.349846447463e-04       3.332680212049e-03       1.602828688299e-03       1.663210746671e-03 
   90       3.458285323329e-10       4.183797159967e-03       2.500744895226e-03       4.490252455697e-04       8.810881034682e-05       4.843102971701e-04       5.807365849326e-03       1.984483737329e-03       1.980112004880e-04       5.743073371825e-04       4.771736169258e-03       1.667404745349e-03       9.462767172176e-04       3.370760765878e-03       1.621603908298e-03       1.683952809546e-03 
   91       3.512761062930e-10       4.217332506357e-03       2.534211306401e-03       4.553128547296e-04       8.907874235545e-05       4.887491025468e-04       5.888523116275e-03       2.010755554661e-03       2.005734032437e-04       5.820729396864e-04       4.829029398691e-03       1.686814067360e-03       9.576500403788e-04       3.408777710264e-03       1.640323194931e-03       1.704566736034e-03 
   92       3.582419160001e-10       4.250117150322e-03       2.567474453353e-03       4.616774257105e-04       9.005036869758e-05       4.931324045238e-04       5.970020056575e-03       2.037334124221e-03       2.031585052523e-04       5.898665809194e-04       4.886909201954e-03       1.706331980513e-03       9.691127186642e-04       3.446766955812e-03       1.659001982554e-03       1.725062471707e-03 
   93       3.671536079786e-10       4.282161379004e-03       2.600482555210e-03       4.681177895454e-04       9.102412578195e-05       4.974594434870e-04       6.051761293433e-03       2.064218022295e-03       2.057672355825e-04       5.976817223829e-04       4.945408787300e-03       1.725975830141e-03       9.806722400536e-04       3.484763444807e-03       1.677655469898e-03       1.745450008458e-03 
   94       3.777755625319e-10       4.313479946709e-03       2.633202373057e-03       4.746320449036e-04       9.200028720023e-05       5.017302875025e-04       6.133671275789e-03       2.091402015048e-03       2.083997660807e-04       6.055132678781e-04       5.004547959842e-03       1.745756991233e-03       9.923331294548e-04       3.522790866572e-03       1.696294380325e-03       1.765736119834e-03 
   95       3.896672232642e-10       4.344089792734e-03       2.665604397586e-03       4.812177494382e-04       9.297906963121e-05       5.059452043704e-04       6.215674595394e-03       2.118878470144e-03       2.110560378557e-04       6.133561234640e-04       5.064341410392e-03       1.765685181640e-03       1.004098926830e-03       3.560870448893e-03       1.714928593849e-03       1.785927172252e-03 
   96       4.023445071136e-10       4.374009237240e-03       2.697657579809e-03       4.878719766186e-04       9.396066943750e-05       5.101044366634e-04       6.297688886013e-03       2.146637810574e-03       2.137358735889e-04       6.212046770621e-04       5.124801575441e-03       1.785769974804e-03       1.015972875745e-03       3.599024061233e-03       1.733568431899e-03       1.806030124472e-03 
   97       4.152786156178e-10       4.403257986537e-03       2.729329287724e-03       4.945912988998e-04       9.494526130809e-05       5.142081974481e-04       6.379624612855e-03       2.174668443984e-03       2.164389725582e-04       6.290527816760e-04       5.185938524198e-03       1.806020778881e-03       1.027957905716e-03       3.637274202959e-03       1.752224656686e-03       1.826052534928e-03 
   98       4.278948461792e-10       4.431857138375e-03       2.760585262983e-03       5.013717708911e-04       9.593299690096e-05       5.182566660054e-04       6.461384861991e-03       2.202956691991e-03       2.191649056621e-04       6.368937386124e-04       5.247759845618e-03       1.826446815873e-03       1.040056614565e-03       3.675643991581e-03       1.770908470577e-03       1.846002569050e-03 
   99       4.395714033305e-10       4.459829187225e-03       2.791389577559e-03       5.082089125257e-04       9.692400348560e-05       5.222499835511e-04       6.542865129777e-03       2.231486719513e-03       2.219131104437e-04       6.447202807003e-04       5.310270535447e-03       1.847057100749e-03       1.052271250764e-03       3.714157150978e-03       1.789631515461e-03       1.865889006599e-03 
  100       4.496382100001e-10       4.487198029566e-03       2.821704590414e-03       5.150976922299e-04       9.791838258562e-05       5.261882489569e-04       6.623953112281e-03       2.260240464087e-03       2.246828861145e-04       6.525245555119e-04       5.373472883251e-03       1.867860420576e-03       1.064603695792e-03       3.752837999640e-03       1.808405872119e-03       1.885721248986e-03 
  101       4.573757187775e-10       4.513988969176e-03       2.851490904168e-03       5.220325100919e-04       9.891620862131e-05       5.300715144711e-04       6.704528494705e-03       2.289197565195e-03       2.274733885788e-04       6.602981085825e-04       5.437366359453e-03       1.888865313646e-03       1.077055446481e-03       3.791711438892e-03       1.827244059592e-03       1.905509326605e-03 
  102       4.620137231788e-10       4.540228722409e-03       2.880707321766e-03       5.290071810316e-04       9.991752755222e-05       5.338997814392e-04       6.784462740803e-03       2.318335293585e-03       2.302836254574e-04       6.680318666306e-04       5.501947502371e-03       1.910080048600e-03       1.089627597368e-03       3.830802941133e-03       1.846159034551e-03       1.925263906161e-03 
  103       4.627301689119e-10       4.565945423491e-03       2.909310803142e-03       5.360149179693e-04       1.009223555197e-04       5.376729960247e-04       6.863618882314e-03       2.347628480598e-03       2.331124511119e-04       6.757161207781e-04       5.567209805251e-03       1.931512603559e-03       1.102320823043e-03       3.870138538069e-03       1.865164190664e-03       1.944996297994e-03 
  104       4.589009960210e-10       4.591166852627e-03       2.937262310473e-03       5.430488043734e-04       1.019306699832e-04       5.413911944684e-04       6.941865685327e-03       2.377051092485e-03       2.359586081952e-04       6.833415198383e-04       5.633143160628e-03       1.953169759306e-03       1.115135133758e-03       3.909742953689e-03       1.884272212985e-03       1.964717467742e-03 
  105       4.508906629239e-10       4.615914836367e-03       2.964545336508e-03       5.501033208528e-04       1.029423846886e-04       5.450549704300e-04       7.019122782393e-03       2.406581347810e-03       2.388208694142e-04       6.909022391358e-04       5.699732351246e-03       1.975054284295e-03       1.128069142650e-03       3.949633741321e-03       1.903491466211e-03       1.984434903497e-03 
  106       4.393666916392e-10       4.640210097148e-03       2.991149810012e-03       5.571729943677e-04       1.039573687723e-04       5.486650630935e-04       7.095321272916e-03       2.436197162792e-03       2.416979057301e-04       6.983932104584e-04       5.766958143736e-03       1.997167328694e-03       1.141120666167e-03       3.989826328954e-03       1.922829115079e-03       2.004155337139e-03 
  107       4.250597238580e-10       4.664073948845e-03       3.017066451812e-03       5.642519159513e-04       1.049754525427e-04       5.522222106622e-04       7.170389838669e-03       2.465874516071e-03       2.445882371304e-04       7.058091446026e-04       5.834797596680e-03       2.019509246133e-03       1.154286922071e-03       4.030335772002e-03       1.942292212735e-03       2.023885698638e-03 
  108       4.087650907907e-10       4.687528282525e-03       3.042286796173e-03       5.713337292568e-04       1.059964260406e-04       5.557271477228e-04       7.244254691210e-03       2.495587396108e-03       2.474902281641e-04       7.131445256934e-04       5.903223942779e-03       2.042079563092e-03       1.167564509297e-03       4.071176721150e-03       1.961887687513e-03       2.043633112442e-03 
  109       3.913443830135e-10       4.710595552208e-03       3.066803212177e-03       5.784116191045e-04       1.070200375988e-04       5.591806026092e-04       7.316839519290e-03       2.525307748584e-03       2.504020834773e-04       7.203936055044e-04       5.972206471029e-03       2.064876948295e-03       1.180949387816e-03       4.112363390201e-03       1.981622329727e-03       2.063404893862e-03 
  110       3.737270203150e-10       4.733298760621e-03       3.090608925100e-03       5.854783000291e-04       1.080459924028e-04       5.625832947667e-04       7.388065436269e-03       2.555005423801e-03       2.533218433487e-04       7.275503977771e-04       6.041710408888e-03       2.087899182100e-03       1.194436858492e-03       4.153909523918e-03       2.001502778457e-03       2.083208545456e-03 
  111       3.569118215426e-10       4.755661444954e-03       3.113698037788e-03       5.925260048258e-04       1.090739510504e-04       5.659359321160e-04       7.457850927523e-03       2.584648124085e-03       2.562473792240e-04       7.346086725413e-04       6.111696804449e-03       2.111143125892e-03       1.208021542935e-03       4.195828365873e-03       2.021535508332e-03       2.103051753422e-03 
  112       3.419685744486e-10       4.777707662620e-03       3.136065552036e-03       5.995464730983e-04       1.101035281122e-04       5.692392084170e-04       7.526111797860e-03       2.614201351179e-03       2.591763892521e-04       7.415619504344e-04       6.182122408610e-03       2.134604691470e-03       1.221697363369e-03       4.238132626291e-03       2.041726816324e-03       2.122942383975e-03 
