#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       1.029837221215e+00       2.226287324132e-06      -1.204955305465e+00       1.518574061284e-03       5.400992921839e-09       1.350248230460e-08       1.893716749718e-15       2.700496460919e-09      -9.037164790990e-01       1.518574061288e-03       6.011256162272e-01       6.990221175586e-01      -1.204955292205e+00       1.518220653780e-03       2.087511585457e-04      -9.037164996581e-01       1.519304606879e-03      -1.204962707162e+00       1.518230031142e-03       2.087524383771e-04       3.333333181169e-01 
       1.032865759189e+00       2.232847164727e-06      -1.204973524540e+00       1.523037028593e-03       5.448834181435e-09       1.362208545359e-08       1.921766291324e-15       2.724417090718e-09      -9.037301434049e-01       1.523037028597e-03       6.011245518430e-01       6.990190980624e-01      -1.204973509847e+00       1.522680491131e-03       2.099789400389e-04      -9.037301661862e-01       1.523774031837e-03      -1.204980919832e+00       1.522689889822e-03       2.099802264836e-04       3.333333180271e-01 
       1.035894297162e+00       2.239407080330e-06      -1.204991730807e+00       1.527499912453e-03       5.496957187010e-09       1.374239296753e-08       1.950147379095e-15       2.748478593505e-09      -9.037437981052e-01       1.527499912458e-03       6.011234909542e-01       6.990160862735e-01      -1.204991714668e+00       1.527140226614e-03       2.112103208672e-04      -9.037438231284e-01       1.528243411215e-03      -1.204999127720e+00       1.527149656784e-03       2.112116153454e-04       3.333333179370e-01 
       1.038922835136e+00       2.245967070942e-06      -1.205009924797e+00       1.531962712957e-03       5.545362766822e-09       1.386340691705e-08       1.978862946361e-15       2.772681383411e-09      -9.037574435980e-01       1.531962712962e-03       6.011224328966e-01       6.990130820590e-01      -1.205009907199e+00       1.531599860268e-03       2.124453009340e-04      -9.037574708828e-01       1.532712745215e-03      -1.205017320039e+00       1.531609317773e-03       2.124466028953e-04       3.333333178467e-01 
       1.041951373109e+00       2.252527136563e-06      -1.205028107023e+00       1.536425430193e-03       5.594051749124e-09       1.398512937281e-08       2.007915943737e-15       2.797025874562e-09      -9.037710802672e-01       1.536425430199e-03       6.011213776563e-01       6.990100852909e-01      -1.205028087953e+00       1.536059392127e-03       2.136838801428e-04      -9.037711098335e-01       1.537182034036e-03      -1.205035497923e+00       1.536068873577e-03       2.136851891368e-04       3.333333177561e-01 
       1.044979911083e+00       2.259087277193e-06      -1.205046278004e+00       1.540888064249e-03       5.643024962187e-09       1.410756240547e-08       2.037309339188e-15       2.821512481093e-09      -9.037847085032e-01       1.540888064255e-03       6.011203257382e-01       6.990070958391e-01      -1.205046257450e+00       1.540518822224e-03       2.149260583971e-04      -9.037847403709e-01       1.541651277876e-03      -1.205053672143e+00       1.540528337306e-03       2.149273757937e-04       3.333333176652e-01 
       1.048008449056e+00       2.265647492832e-06      -1.205064438242e+00       1.545350615209e-03       5.692283234276e-09       1.423070808569e-08       2.067046118065e-15       2.846141617138e-09      -9.037983286817e-01       1.545350615216e-03       6.011192760992e-01       6.990041135781e-01      -1.205064416191e+00       1.544978150589e-03       2.161718356002e-04      -9.037983628709e-01       1.546120476929e-03      -1.205071824834e+00       1.544987685527e-03       2.161731594982e-04       3.333333175741e-01 
       1.051036987030e+00       2.272207783479e-06      -1.205082588242e+00       1.549813083156e-03       5.741827393671e-09       1.435456848418e-08       2.097129283169e-15       2.870913696835e-09      -9.038119411815e-01       1.549813083163e-03       6.011182298918e-01       6.990011383816e-01      -1.205082564680e+00       1.549437377251e-03       2.174212116557e-04      -9.038119777123e-01       1.550589631391e-03      -1.205089978681e+00       1.549446946667e-03       2.174225441218e-04       3.333333174827e-01 
       1.055003500061e+00       2.280799989411e-06      -1.205106344837e+00       1.555657506291e-03       5.807149776998e-09       1.451787444249e-08       2.137058531922e-15       2.903574888499e-09      -9.038297586276e-01       1.555657506298e-03       6.011168631851e-01       6.989972522145e-01      -1.205106319276e+00       1.555277526875e-03       2.190629778838e-04      -9.038297982561e-01       1.556442870229e-03      -1.205113728209e+00       1.555287125912e-03       2.190643194243e-04       3.333333173626e-01 
       1.058970013092e+00       2.289392324009e-06      -1.205130085796e+00       1.561501787338e-03       5.872965837570e-09       1.468241459392e-08       2.177593966506e-15       2.936482918785e-09      -9.038475643472e-01       1.561501787346e-03       6.011155016918e-01       6.989933776835e-01      -1.205130058215e+00       1.561117502137e-03       2.207109170059e-04      -9.038476071085e-01       1.562296033323e-03      -1.205137472694e+00       1.561127144497e-03       2.207122695876e-04       3.333333172420e-01 
       1.062936526123e+00       2.297984787272e-06      -1.205153812174e+00       1.567345926461e-03       5.939277436219e-09       1.484819359055e-08       2.218742469720e-15       2.969638718109e-09      -9.038653591302e-01       1.567345926470e-03       6.011141440976e-01       6.989895145251e-01      -1.205153782548e+00       1.566957303077e-03       2.223650288048e-04      -9.038654050595e-01       1.568149121083e-03      -1.205161190817e+00       1.566966973528e-03       2.223663903101e-04       3.333333171210e-01 
       1.066903039154e+00       2.306577379202e-06      -1.205177525014e+00       1.573189923819e-03       6.006086433797e-09       1.501521608449e-08       2.260510976388e-15       3.003043216898e-09      -9.038831437607e-01       1.573189923829e-03       6.011127916035e-01       6.989856624777e-01      -1.205177493322e+00       1.572796929734e-03       2.240253130632e-04      -9.038831928938e-01       1.574002133917e-03      -1.205184907688e+00       1.572806644278e-03       2.240266857997e-04       3.333333169995e-01 
       1.070869552186e+00       2.315170099799e-06      -1.205201225328e+00       1.579033779560e-03       6.073394691155e-09       1.518348672789e-08       2.302906473555e-15       3.036697345578e-09      -9.039009189957e-01       1.579033779571e-03       6.011114427960e-01       6.989818212887e-01      -1.205201191545e+00       1.578636382133e-03       2.256917695639e-04      -9.039009713684e-01       1.579855072220e-03      -1.205208600042e+00       1.578646125155e-03       2.256931513439e-04       3.333333168776e-01 
       1.074836065217e+00       2.323762949061e-06      -1.205224914120e+00       1.584877493830e-03       6.141204069169e-09       1.535301017292e-08       2.345936000693e-15       3.070602034584e-09      -9.039186855898e-01       1.584877493842e-03       6.011100988299e-01       6.989779907066e-01      -1.205224878224e+00       1.584475660299e-03       2.273643980893e-04      -9.039187412383e-01       1.585707936387e-03      -1.205232292043e+00       1.584485446457e-03       2.273657910448e-04       3.333333167552e-01 
       1.078802578248e+00       2.332355926990e-06      -1.205248592365e+00       1.590721066765e-03       6.209516428711e-09       1.552379107178e-08       2.389606649885e-15       3.104758214356e-09      -9.039364442740e-01       1.590721066777e-03       6.011087584621e-01       6.989741704874e-01      -1.205248554333e+00       1.590314764244e-03       2.290431984219e-04      -9.039365032347e-01       1.591560726801e-03      -1.205255963502e+00       1.590324580433e-03       2.290446007092e-04       3.333333166324e-01 
       1.083370577109e+00       2.342252111721e-06      -1.205275849389e+00       1.597450589751e-03       6.288813335345e-09       1.572203333836e-08       2.440703184287e-15       3.144406667672e-09      -9.039568870414e-01       1.597450589763e-03       6.011072202702e-01       6.989697834924e-01      -1.205275808865e+00       1.597039099657e-03       2.309842199749e-04      -9.039569498621e-01       1.598300949068e-03      -1.205283220575e+00       1.597048960837e-03       2.309856345513e-04       3.333333164904e-01 
       1.087938575969e+00       2.352148467099e-06      -1.205303095139e+00       1.604179925649e-03       6.368782645141e-09       1.592195661285e-08       2.492670502311e-15       3.184391322570e-09      -9.039773213546e-01       1.604179925663e-03       6.011056872140e-01       6.989654095621e-01      -1.205303052094e+00       1.603763204022e-03       2.329334264319e-04      -9.039773880843e-01       1.605041074590e-03      -1.205310464839e+00       1.603773108220e-03       2.329348530634e-04       3.333333163478e-01 
       1.092506574830e+00       2.362044993125e-06      -1.205330331006e+00       1.610909074637e-03       6.449427200430e-09       1.612356800107e-08       2.545519697830e-15       3.224713600215e-09      -9.039977482545e-01       1.610909074651e-03       6.011041589260e-01       6.989610483493e-01      -1.205330285407e+00       1.610487077327e-03       2.348908174601e-04      -9.039978189428e-01       1.611781103921e-03      -1.205337693426e+00       1.610497016859e-03       2.348922550760e-04       3.333333162045e-01 
       1.097074573690e+00       2.371941689797e-06      -1.205357558370e+00       1.617638036881e-03       6.530749843574e-09       1.632687460894e-08       2.599261958773e-15       3.265374921787e-09      -9.040181687776e-01       1.617638036896e-03       6.011026361444e-01       6.989566995082e-01      -1.205357510184e+00       1.617210719555e-03       2.368563927265e-04      -9.040182434743e-01       1.618521037608e-03      -1.205364923940e+00       1.617220708405e-03       2.368578434156e-04       3.333333160607e-01 
       1.101642572551e+00       2.381838557117e-06      -1.205384778569e+00       1.624366812538e-03       6.612753416941e-09       1.653188354235e-08       2.653908567518e-15       3.306376708470e-09      -9.040385839268e-01       1.624366812554e-03       6.011011175921e-01       6.989523627042e-01      -1.205384727764e+00       1.623934130675e-03       2.388301518977e-04      -9.040386626824e-01       1.625260876186e-03      -1.205392136634e+00       1.623944154598e-03       2.388316136227e-04       3.333333159162e-01 
       1.106210571411e+00       2.391735595083e-06      -1.205411992914e+00       1.631095401753e-03       6.695440762912e-09       1.673860190728e-08       2.709470901296e-15       3.347720381456e-09      -9.040589946859e-01       1.631095401771e-03       6.010996041077e-01       6.989480376092e-01      -1.205411939458e+00       1.630657310647e-03       2.408120946401e-04      -9.040590775509e-01       1.632000620179e-03      -1.205419350758e+00       1.630667379486e-03       2.408135688950e-04       3.333333157712e-01 
       1.110778570272e+00       2.401632803696e-06      -1.205439202692e+00       1.637823804663e-03       6.778814723886e-09       1.694703680972e-08       2.765960432593e-15       3.389407361943e-09      -9.040794020193e-01       1.637823804681e-03       6.010980950718e-01       6.989437239013e-01      -1.205439146551e+00       1.637380259420e-03       2.428022206200e-04      -9.040794890450e-01       1.638740270103e-03      -1.205446558595e+00       1.637390370915e-03       2.428037071216e-04       3.333333156256e-01 
       1.115346569133e+00       2.411530182957e-06      -1.205466409144e+00       1.644552021390e-03       6.862878142262e-09       1.715719535565e-08       2.823388729542e-15       3.431439071131e-09      -9.040998068581e-01       1.644552021410e-03       6.010965901840e-01       6.989394212699e-01      -1.205466350284e+00       1.644102976933e-03       2.448005295030e-04      -9.040998980960e-01       1.645479826458e-03      -1.205473758154e+00       1.644113124383e-03       2.448020273036e-04       3.333333154793e-01 
       1.119914567993e+00       2.421427732864e-06      -1.205493613505e+00       1.651280052052e-03       6.947633860464e-09       1.736908465116e-08       2.881767456339e-15       3.473816930232e-09      -9.041202101289e-01       1.651280052073e-03       6.010950901050e-01       6.989351294058e-01      -1.205493551894e+00       1.650825463115e-03       2.468070209550e-04      -9.041203056312e-01       1.652219289742e-03      -1.205500965237e+00       1.650835659688e-03       2.468085320642e-04       3.333333153324e-01 
       1.124482566854e+00       2.431325453419e-06      -1.205520816967e+00       1.658007896755e-03       7.033084720917e-09       1.758271180229e-08       2.941108373625e-15       3.516542360458e-09      -9.041406127254e-01       1.658007896776e-03       6.010935935829e-01       6.989308480109e-01      -1.205520752570e+00       1.657547717885e-03       2.488216946410e-04      -9.041407125444e-01       1.658958660438e-03      -1.205528160175e+00       1.657557948226e-03       2.488232168114e-04       3.333333151850e-01 
       1.129050565714e+00       2.441223344620e-06      -1.205548020708e+00       1.664735555594e-03       7.119233566063e-09       1.779808391516e-08       3.001423338903e-15       3.559616783031e-09      -9.041610155307e-01       1.664735555617e-03       6.010921016442e-01       6.989265767906e-01      -1.205547953490e+00       1.664269741155e-03       2.508445502260e-04      -9.041611197193e-01       1.665697939022e-03      -1.205555365358e+00       1.664280019008e-03       2.508460855677e-04       3.333333150369e-01 
