# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02968e-05 to 1.74227 h/Mpc,
# number of wavenumbers equal to 571
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_ur                  14:t_ncdm[0]             15:t_tot              
       2.305435690657e-02      -9.897721266313e-01      -2.608955235861e+03      -2.618102630255e+03      -9.873874633843e-01      -1.057743800225e+03      -2.609138002896e+03       2.468468658461e-01       2.468468658078e-01      -1.691052843756e-04       3.133719787315e-01       3.134085162425e-01      -1.682194574556e-04       1.875466719565e-01       3.127511244491e-01 
       2.318560667422e-02      -9.858136629603e-01      -2.628129285101e+03      -2.637434369559e+03      -9.834385295661e-01      -1.060571604817e+03      -2.628366856430e+03       2.458596323915e-01       2.458596323535e-01      -1.684299161182e-04       3.156835932261e-01       3.157205579021e-01      -1.675476281118e-04       1.882925146766e-01       3.150555093293e-01 
       2.331697023951e-02      -9.818672088268e-01      -2.647289998989e+03      -2.656754261150e+03      -9.795015764160e-01      -1.063343383578e+03      -2.647583425646e+03       2.448753941040e-01       2.448753940664e-01      -1.677565914256e-04       3.179937436970e-01       3.180311378901e-01      -1.668778316187e-04       1.890286213632e-01       3.173583965319e-01 
       2.344844998690e-02      -9.779327527226e-01      -2.666437088533e+03      -2.676062006400e+03      -9.755765924534e-01      -1.066057882563e+03      -2.666787409419e+03       2.438941481133e-01       2.438941480761e-01      -1.670853081457e-04       3.203023943925e-01       3.203402203146e-01      -1.662100658347e-04       1.897551203190e-01       3.196597509161e-01 
       2.358004835877e-02      -9.740102694667e-01      -2.685570256826e+03      -2.695357302986e+03      -9.716635525544e-01      -1.068714008227e+03      -2.685978502949e+03       2.429158881386e-01       2.429158881016e-01      -1.664160614144e-04       3.226095082722e-01       3.226477681155e-01      -1.655443259161e-04       1.904721652090e-01       3.219595362692e-01 
       2.371176785684e-02      -9.700997432825e-01      -2.704689233321e+03      -2.714639877907e+03      -9.677624409862e-01      -1.071310861574e+03      -2.705156430976e+03       2.419406102465e-01       2.419406102099e-01      -1.657488486019e-04       3.249150527087e-01       3.249537487633e-01      -1.648806092503e-04       1.911799326760e-01       3.242577209684e-01 
       2.384361104373e-02      -9.662011519117e-01      -2.723793776513e+03      -2.733909481707e+03      -9.638732355398e-01      -1.073847753790e+03      -2.724320943511e+03       2.409683088849e-01       2.409683088487e-01      -1.650836652754e-04       3.272189970007e-01       3.272581314680e-01      -1.642189114223e-04       1.918786230734e-01       3.265542752568e-01 
       2.397558054454e-02      -9.623144804964e-01      -2.742883677556e+03      -2.753165900168e+03      -9.599959213933e-01      -1.076324224527e+03      -2.743471826202e+03       2.399989803483e-01       2.399989803124e-01      -1.644205085151e-04       3.295213150951e-01       3.295608901934e-01      -1.635592295255e-04       1.925684560374e-01       3.288491741755e-01 
       2.410767904848e-02      -9.584397213392e-01      -2.761958758709e+03      -2.772408945449e+03      -9.561304908756e-01      -1.078740048302e+03      -2.762608892768e+03       2.390326227189e-01       2.390326226833e-01      -1.637593772608e-04       3.318219851409e-01       3.318620029714e-01      -1.629015625109e-04       1.932496622672e-01       3.311423968849e-01 
       2.423990931052e-02      -9.545768478659e-01      -2.781018834127e+03      -2.791638428559e+03      -9.522769174717e-01      -1.081095229189e+03      -2.781731955627e+03       2.380692293679e-01       2.380692293326e-01      -1.631002661795e-04       3.341209834614e-01       3.341614462120e-01      -1.622459050665e-04       1.939224883017e-01       3.334339209668e-01 
       2.437227415314e-02      -9.507258374751e-01      -2.800063737481e+03      -2.810854173552e+03      -9.484351786389e-01      -1.083390009211e+03      -2.800840842296e+03       2.371087946597e-01       2.371087946248e-01      -1.624431713962e-04       3.364182892080e-01       3.364591989849e-01      -1.615922533398e-04       1.945871823143e-01       3.357237266851e-01 
       2.450477646816e-02      -9.468866718678e-01      -2.819093341535e+03      -2.830056045046e+03      -9.446052561242e-01      -1.085624875701e+03      -2.819935421492e+03       2.361513140311e-01       2.361513139964e-01      -1.617880895737e-04       3.387138862815e-01       3.387552451402e-01      -1.609406040112e-04       1.952439993971e-01       3.380117990866e-01 
       2.463741921853e-02      -9.430593344794e-01      -2.838107549372e+03      -2.849243940696e+03      -9.407871334047e-01      -1.087800551751e+03      -2.839015595399e+03       2.351967833512e-01       2.351967833168e-01      -1.611350176617e-04       3.410077621466e-01       3.410495721965e-01      -1.602909540460e-04       1.958931930957e-01       3.402981268455e-01 
       2.477020544027e-02      -9.392438140195e-01      -2.857106299452e+03      -2.868417790056e+03      -9.369807992212e-01      -1.089917985907e+03      -2.858081299509e+03       2.342451998053e-01       2.342451997713e-01      -1.604839537374e-04       3.432999089115e-01       3.433421722132e-01      -1.596433015336e-04       1.965350132021e-01       3.425827031561e-01 
       2.490313824447e-02      -9.354400848384e-01      -2.876089517541e+03      -2.887577509067e+03      -9.331862279878e-01      -1.091978319848e+03      -2.877132456759e+03       2.332965569969e-01       2.332965569632e-01      -1.598348933548e-04       3.455903167621e-01       3.456330353092e-01      -1.589976420520e-04       1.971696977585e-01       3.448655192329e-01 
       2.503622081928e-02      -9.316481182352e-01      -2.895057150601e+03      -2.906723038180e+03      -9.294033910714e-01      -1.093982885533e+03      -2.896169014767e+03       2.323508477679e-01       2.323508477344e-01      -1.591878312597e-04       3.478789783174e-01       3.479221541406e-01      -1.583539703721e-04       1.977974742053e-01       3.471465687526e-01 
       2.516945643208e-02      -9.278678997882e-01      -2.914009195283e+03      -2.925854363411e+03      -9.256322740932e-01      -1.095933191854e+03      -2.915190967960e+03       2.314080685233e-01       2.314080684902e-01      -1.585427654579e-04       3.501658930882e-01       3.502095281432e-01      -1.577122845168e-04       1.984185507204e-01       3.494258520740e-01 
       2.530284843160e-02      -9.240994144047e-01      -2.932945691108e+03      -2.944971515127e+03      -9.218728619964e-01      -1.097830900331e+03      -2.934198355328e+03       2.304682154991e-01       2.304682154663e-01      -1.578996932309e-04       3.524510649088e-01       3.524951611223e-01      -1.570725817808e-04       1.990331210394e-01       3.517033738345e-01 
       2.543640025025e-02      -9.203426386331e-01      -2.951866673428e+03      -2.964074522350e+03      -9.181251313864e-01      -1.099677781157e+03      -2.953191214536e+03       2.295312828466e-01       2.295312828141e-01      -1.572586105404e-04       3.547344975198e-01       3.547790568925e-01      -1.564348581472e-04       1.996413554431e-01       3.539791385614e-01 
       2.557011540638e-02      -9.165975443124e-01      -2.970772184916e+03      -2.983163415154e+03      -9.143890541742e-01      -1.101475686531e+03      -2.972169585685e+03       2.285972635435e-01       2.285972635113e-01      -1.566195129264e-04       3.570161955496e-01       3.570612199633e-01      -1.557991091832e-04       2.002433940362e-01       3.562531513736e-01 
       2.570399750676e-02      -9.128641072494e-01      -2.989662314214e+03      -3.002238271986e+03      -9.106646062248e-01      -1.103226538181e+03      -2.991133556938e+03       2.276661515562e-01       2.276661515243e-01      -1.559823963334e-04       3.592961690364e-01       3.593416603346e-01      -1.551653308551e-04       2.008393554732e-01       3.585254227482e-01 
       2.583805024902e-02      -9.091423098757e-01      -3.008537199614e+03      -3.021299221885e+03      -9.069517700124e-01      -1.104932296855e+03      -3.010083266826e+03       2.267379425031e-01       2.267379424715e-01      -1.553472579102e-04       3.615744339501e-01       3.616203939859e-01      -1.545335203275e-04       2.014293301118e-01       3.607959689824e-01 
       2.597227742428e-02      -9.054321324865e-01      -3.027396996416e+03      -3.040346410575e+03      -9.032505258818e-01      -1.106594918811e+03      -3.029018870523e+03       2.258126314705e-01       2.258126314391e-01      -1.547140946278e-04       3.638510086492e-01       3.638974392794e-01      -1.539036745902e-04       2.020133780395e-01       3.630648086137e-01 
       2.610668291982e-02      -9.017335422765e-01      -3.046241844480e+03      -3.059379964929e+03      -8.995608411095e-01      -1.108216312124e+03      -3.047940504797e+03       2.248902102774e-01       2.248902102463e-01      -1.540829013647e-04       3.661259096204e-01       3.661728125899e-01      -1.532757885522e-04       2.025915258931e-01       3.653319580749e-01 
       2.624127072182e-02      -8.980465081703e-01      -3.065071932194e+03      -3.078400063128e+03      -8.958826846908e-01      -1.109798331596e+03      -3.066848356792e+03       2.239706711727e-01       2.239706711419e-01      -1.534536728174e-04       3.683991585532e-01       3.684465356070e-01      -1.526498569360e-04       2.031637764277e-01       3.675974389660e-01 
       2.637604491828e-02      -8.943710131878e-01      -3.083887511202e+03      -3.097406946353e+03      -8.922160396889e-01      -1.111342753864e+03      -3.085742676063e+03       2.230540099222e-01       2.230540098918e-01      -1.528264066001e-04       3.706707854714e-01       3.707186383553e-01      -1.520258773722e-04       2.037301023586e-01       3.698612810516e-01 
       2.651100970194e-02      -8.907070319053e-01      -3.102688846541e+03      -3.116400867372e+03      -8.885608807392e-01      -1.112851231199e+03      -3.104623723456e+03       2.221402201848e-01       2.221402201546e-01      -1.522010986187e-04       3.729408214326e-01       3.729891518343e-01      -1.514038457882e-04       2.042904502912e-01       3.721235149626e-01 
       2.664616937338e-02      -8.870545250889e-01      -3.121476180917e+03      -3.135382059691e+03      -8.849171687017e-01      -1.114325255456e+03      -3.123491739436e+03       2.212292921754e-01       2.212292921455e-01      -1.515777425401e-04       3.752092951406e-01       3.752581047980e-01      -1.507837558857e-04       2.048447376504e-01       3.743841689497e-01 
       2.678152834424e-02      -8.834134605732e-01      -3.140249818865e+03      -3.154350811523e+03      -8.812848714863e-01      -1.115766163269e+03      -3.142347019427e+03       2.203212178716e-01       2.203212178419e-01      -1.509563332240e-04       3.774762422156e-01       3.775255326979e-01      -1.501656025520e-04       2.053928615822e-01       3.766432778776e-01 
       2.691709114049e-02      -8.797838177841e-01      -3.159010132717e+03      -3.173307486666e+03      -8.776639685674e-01      -1.117175123409e+03      -3.161189932065e+03       2.194159921419e-01       2.194159921125e-01      -1.503368675328e-04       3.797417068845e-01       3.797914798507e-01      -1.495493826675e-04       2.059347018337e-01       3.789008853156e-01 
       2.705286240585e-02      -8.761655646128e-01      -3.177757489906e+03      -3.192252438302e+03      -8.740544279121e-01      -1.118553091337e+03      -3.180020835435e+03       2.185136069780e-01       2.185136069489e-01      -1.497193403955e-04       3.820057325405e-01       3.820559895577e-01      -1.489350911890e-04       2.064701200699e-01       3.811570337741e-01 
       2.718884690541e-02      -8.725586540064e-01      -3.196492247570e+03      -3.211186012111e+03      -8.704562025749e-01      -1.119900799474e+03      -3.198840078722e+03       2.176140506437e-01       2.176140506149e-01      -1.491037438379e-04       3.842683607608e-01       3.843191034113e-01      -1.483227201814e-04       2.069989652670e-01       3.834117639891e-01 
       2.732504952923e-02      -8.689630568912e-01      -3.215214835941e+03      -3.230108625173e+03      -8.668692635563e-01      -1.121218777676e+03      -3.217648081578e+03       2.167173158891e-01       2.167173158605e-01      -1.484900737222e-04       3.865296431457e-01       3.865808729712e-01      -1.477122655350e-04       2.075210750140e-01       3.856651265769e-01 
       2.746147529624e-02      -8.653787446421e-01      -3.233925762464e+03      -3.249020768442e+03      -8.632935822899e-01      -1.122507352484e+03      -3.236445336855e+03       2.158233955725e-01       2.158233955442e-01      -1.478783249410e-04       3.887896383221e-01       3.888413567344e-01      -1.471037221628e-04       2.080362942716e-01       3.879171791055e-01 
       2.759812935818e-02      -8.618056741765e-01      -3.252625479022e+03      -3.267922884816e+03      -8.597291157989e-01      -1.123766605333e+03      -3.255232287257e+03       2.149322789497e-01       2.149322789217e-01      -1.472684907377e-04       3.910484004666e-01       3.911006089763e-01      -1.464970833476e-04       2.085444581860e-01       3.901679748605e-01 
       2.773501700372e-02      -8.582437949966e-01      -3.271314479607e+03      -3.286815451076e+03      -8.561758136987e-01      -1.124996410586e+03      -3.274009409675e+03       2.140439534247e-01       2.140439533969e-01      -1.466605623318e-04       3.933059865652e-01       3.933586865431e-01      -1.458923403498e-04       2.090454127428e-01       3.924175697728e-01 
