#scalar perturbations for mode k = 7.010000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_cdm             17:theta_cdm             18:delta_ncdm[0]         19:theta_ncdm[0]         20:shear_ncdm[0]         21:cs2_ncdm[0]        
       1.027710221826e+00       2.221572976161e-06      -1.204902712744e+00       1.515462180354e-03       5.868019755000e-09       1.467004938750e-08       2.239978891456e-15       2.934009877500e-09      -9.036770345577e-01       1.515462180357e-03       6.011255239479e-01       6.990341928270e-01      -1.204902700466e+00       1.515111060344e-03       2.078931270054e-04      -9.036770536024e-01       1.516188337280e-03      -1.204910110716e+00       1.515120412842e-03       2.078944008401e-04       3.333333181813e-01 
       1.029552171711e+00       2.225562230321e-06      -1.204913731062e+00       1.518176674274e-03       5.899660906154e-09       1.474915226539e-08       2.260152408979e-15       2.949830453077e-09      -9.036852982963e-01       1.518176674278e-03       6.011248736486e-01       6.990323695492e-01      -1.204913717920e+00       1.517823661389e-03       2.086379057163e-04      -9.036853186821e-01       1.518906738990e-03      -1.204921132317e+00       1.517833035895e-03       2.086391848039e-04       3.333333181268e-01 
       1.031394121595e+00       2.229551511537e-06      -1.204924744427e+00       1.520891137428e-03       5.931415617244e-09       1.482853904311e-08       2.280471077160e-15       2.965707808622e-09      -9.036935583203e-01       1.520891137432e-03       6.011242242302e-01       6.990305491763e-01      -1.204924730416e+00       1.520536224880e-03       2.093840159169e-04      -9.036935800545e-01       1.521625123902e-03      -1.204932143969e+00       1.520545615114e-03       2.093852994031e-04       3.333333180722e-01 
       1.032906353475e+00       2.232826712201e-06      -1.204933782723e+00       1.523119675466e-03       5.957571111109e-09       1.489392777777e-08       2.297261656888e-15       2.978785555554e-09      -9.037003370421e-01       1.523119675470e-03       6.011236917473e-01       6.990290568107e-01      -1.204933767994e+00       1.522763198221e-03       2.099975640479e-04      -9.037003598887e-01       1.523856892142e-03      -1.204941177756e+00       1.522772597449e-03       2.099988506105e-04       3.333333180274e-01 
       1.034418585354e+00       2.236101931103e-06      -1.204942817819e+00       1.525348192790e-03       5.983803398081e-09       1.495950849520e-08       2.314151034875e-15       2.991901699040e-09      -9.037071133640e-01       1.525348192794e-03       6.011231602000e-01       6.990275663685e-01      -1.204942802370e+00       1.524990146259e-03       2.106120096204e-04      -9.037071373279e-01       1.526088649113e-03      -1.204950211492e+00       1.524999558455e-03       2.106132998116e-04       3.333333179824e-01 
       1.035930817234e+00       2.239377168242e-06      -1.204951849788e+00       1.527576689414e-03       6.010112590864e-09       1.502528147716e-08       2.331139646892e-15       3.005056295432e-09      -9.037138873410e-01       1.527576689418e-03       6.011226296421e-01       6.990260778312e-01      -1.204951833616e+00       1.527217069000e-03       2.112273526223e-04      -9.037139124271e-01       1.528320394842e-03      -1.204959246392e+00       1.527226499605e-03       2.112286471997e-04       3.333333179374e-01 
       1.037443049113e+00       2.242652423618e-06      -1.204960878703e+00       1.529805165349e-03       6.036498802164e-09       1.509124700541e-08       2.348227929990e-15       3.018249401082e-09      -9.037206590276e-01       1.529805165354e-03       6.011220997389e-01       6.990245911807e-01      -1.204960861804e+00       1.529443966450e-03       2.118435930418e-04      -9.037206852408e-01       1.530552129357e-03      -1.204968276501e+00       1.529453413277e-03       2.118448917096e-04       3.333333178924e-01 
       1.038955280993e+00       2.245927697231e-06      -1.204969904626e+00       1.532033620608e-03       6.062962144676e-09       1.515740536169e-08       2.365416322502e-15       3.031481072338e-09      -9.037274284699e-01       1.532033620613e-03       6.011215703632e-01       6.990231064017e-01      -1.204969886997e+00       1.531670838612e-03       2.124607308667e-04      -9.037274558151e-01       1.532783852681e-03      -1.204977299635e+00       1.531680296609e-03       2.124620329305e-04       3.333333178472e-01 
       1.040467512872e+00       2.249202989082e-06      -1.204978927612e+00       1.534262055198e-03       6.089502731094e-09       1.522375682774e-08       2.382705264045e-15       3.044751365547e-09      -9.037341957088e-01       1.534262055203e-03       6.011210416383e-01       6.990216234804e-01      -1.204978909250e+00       1.533897685489e-03       2.130787660851e-04      -9.037342241911e-01       1.535015564837e-03      -1.204986318191e+00       1.533907152566e-03       2.130800712587e-04       3.333333178020e-01 
       1.041672398069e+00       2.251812622208e-06      -1.204986114700e+00       1.536037566960e-03       6.110704562703e-09       1.527676140676e-08       2.396552659822e-15       3.055352281352e-09      -9.037395860252e-01       1.536037566966e-03       6.011206210626e-01       6.990204432680e-01      -1.204986095752e+00       1.535671928916e-03       2.135718338895e-04      -9.037396154169e-01       1.536793694840e-03      -1.204993504796e+00       1.535681407102e-03       2.135731420821e-04       3.333333177660e-01 
       1.042877283266e+00       2.254422266911e-06      -1.204993300003e+00       1.537813065615e-03       6.131955559289e-09       1.532988889822e-08       2.410464390193e-15       3.065977779645e-09      -9.037449750020e-01       1.537813065621e-03       6.011202010995e-01       6.990192642153e-01      -1.204993280466e+00       1.537446156298e-03       2.140654713687e-04      -9.037450053063e-01       1.538571817782e-03      -1.205000692406e+00       1.537455649156e-03       2.140667830801e-04       3.333333177299e-01 
       1.044082168463e+00       2.257031923192e-06      -1.205000483556e+00       1.539588551169e-03       6.153255777860e-09       1.538313944465e-08       2.424440679279e-15       3.076627888930e-09      -9.037503626668e-01       1.539588551175e-03       6.011197815617e-01       6.990180863130e-01      -1.205000463428e+00       1.539220367637e-03       2.145596785167e-04      -9.037503938869e-01       1.540349933678e-03      -1.205007877685e+00       1.539229874435e-03       2.145609936493e-04       3.333333176937e-01 
       1.045287053660e+00       2.259641591051e-06      -1.205007665389e+00       1.541364023627e-03       6.174605275418e-09       1.543651318855e-08       2.438481751718e-15       3.087302637709e-09      -9.037557490419e-01       1.541364023634e-03       6.011193623503e-01       6.990169095536e-01      -1.205007644669e+00       1.540994562934e-03       2.150544553276e-04      -9.037557811810e-01       1.542128042538e-03      -1.205015058881e+00       1.541004080661e-03       2.150557734654e-04       3.333333176575e-01 
       1.046491938857e+00       2.262251270487e-06      -1.205014845528e+00       1.543139482993e-03       6.196004108964e-09       1.549001027241e-08       2.452587832672e-15       3.098002054482e-09      -9.037611341461e-01       1.543139483000e-03       6.011189434641e-01       6.990157339310e-01      -1.205014824214e+00       1.542768742190e-03       2.155498017951e-04      -9.037611672074e-01       1.543906144374e-03      -1.205022236028e+00       1.542778267833e-03       2.155511225205e-04       3.333333176213e-01 
       1.047696824054e+00       2.264860961500e-06      -1.205022024000e+00       1.544914929272e-03       6.217452335500e-09       1.554363083875e-08       2.466759147824e-15       3.108726167750e-09      -9.037665180001e-01       1.544914929279e-03       6.011185249998e-01       6.990145594382e-01      -1.205022002089e+00       1.544542905407e-03       2.160457179132e-04      -9.037665519867e-01       1.545684239197e-03      -1.205029410972e+00       1.544552438274e-03       2.160470411320e-04       3.333333175850e-01 
       1.048901709251e+00       2.267470664091e-06      -1.205029200839e+00       1.546690362469e-03       6.238950012031e-09       1.559737503008e-08       2.480995923383e-15       3.119475006016e-09      -9.037719006290e-01       1.546690362476e-03       6.011181071390e-01       6.990133860668e-01      -1.205029178329e+00       1.546317052586e-03       2.165422036759e-04      -9.037719355441e-01       1.547462327018e-03      -1.205036587161e+00       1.546326596366e-03       2.165435299067e-04       3.333333175487e-01 
       1.050257931127e+00       2.270408165888e-06      -1.205037277199e+00       1.548688778999e-03       6.263207079705e-09       1.565801769926e-08       2.497099466930e-15       3.131603539852e-09      -9.037779578993e-01       1.548688779006e-03       6.011176375004e-01       6.990120666468e-01      -1.205037254013e+00       1.548314018031e-03       2.171017307809e-04      -9.037779938633e-01       1.549463738885e-03      -1.205044666059e+00       1.548323578299e-03       2.171030609953e-04       3.333333175078e-01 
       1.051614153004e+00       2.273345682354e-06      -1.205045351586e+00       1.550687178971e-03       6.287526953120e-09       1.571881738280e-08       2.513286558999e-15       3.143763476560e-09      -9.037840136897e-01       1.550687178978e-03       6.011171683667e-01       6.990107486236e-01      -1.205045327721e+00       1.550310963164e-03       2.176619795984e-04      -9.037840507068e-01       1.551465141918e-03      -1.205052742050e+00       1.550320538730e-03       2.176633136355e-04       3.333333174668e-01 
       1.052970374880e+00       2.276283213488e-06      -1.205053424040e+00       1.552685562390e-03       6.311909713569e-09       1.577977428392e-08       2.529557524571e-15       3.155954856785e-09      -9.037900680302e-01       1.552685562398e-03       6.011166996181e-01       6.990094319871e-01      -1.205053399494e+00       1.552307887986e-03       2.182229501199e-04      -9.037901061045e-01       1.553466536133e-03      -1.205060813027e+00       1.552317474892e-03       2.182242874287e-04       3.333333174258e-01 
       1.054326596757e+00       2.279220759291e-06      -1.205061494596e+00       1.554683929262e-03       6.336355442344e-09       1.584088860586e-08       2.545912689468e-15       3.168177721172e-09      -9.037961209472e-01       1.554683929270e-03       6.011162312879e-01       6.990081167285e-01      -1.205061469365e+00       1.554304792497e-03       2.187846423368e-04      -9.037961600827e-01       1.555467921544e-03      -1.205068879678e+00       1.554314387614e-03       2.187859824804e-04       3.333333173847e-01 
       1.055682818633e+00       2.282158319762e-06      -1.205069563294e+00       1.556682279594e-03       6.360864220738e-09       1.590216055185e-08       2.562352380358e-15       3.180432110369e-09      -9.038021724705e-01       1.556682279602e-03       6.011157635621e-01       6.990068028379e-01      -1.205069537376e+00       1.556301676698e-03       2.193470562402e-04      -9.038022126713e-01       1.557469298167e-03      -1.205076945535e+00       1.556311281393e-03       2.193483994143e-04       3.333333173436e-01 
       1.057039040509e+00       2.285095894902e-06      -1.205077630183e+00       1.558680613393e-03       6.385436130052e-09       1.596359032513e-08       2.578876924761e-15       3.192718065026e-09      -9.038082226369e-01       1.558680613401e-03       6.011152966208e-01       6.990054903030e-01      -1.205077603575e+00       1.558298540594e-03       2.199101918217e-04      -9.038082639072e-01       1.559470666021e-03      -1.205085014075e+00       1.558308160673e-03       2.199115388488e-04       3.333333173024e-01 
       1.058395262386e+00       2.288033484710e-06      -1.205085695313e+00       1.560678930667e-03       6.410071251587e-09       1.602517812897e-08       2.595486651039e-15       3.205035625794e-09      -9.038142714844e-01       1.560678930676e-03       6.011148302532e-01       6.990041791111e-01      -1.205085668013e+00       1.560295384186e-03       2.204740490726e-04      -9.038143138282e-01       1.561472025125e-03      -1.205093081576e+00       1.560305020591e-03       2.204754000911e-04       3.333333172611e-01 
       1.059960126011e+00       2.291423012806e-06      -1.205094999055e+00       1.562984649393e-03       6.438574903996e-09       1.609643725999e-08       2.614757901240e-15       3.219287451998e-09      -9.038212492915e-01       1.562984649402e-03       6.011142926266e-01       6.990026678600e-01      -1.205094970954e+00       1.562599397817e-03       2.211255470927e-04      -9.038212928792e-01       1.563781263309e-03      -1.205102384882e+00       1.562609048963e-03       2.211269021443e-04       3.333333172135e-01 
