# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:dens[1]-dens[1]        4:dens[1]-dens[2]        5:dens[1]-dens[3]        6:dens[1]-dens[4]        7:dens[1]-dens[5]        8:dens[2]-dens[2]        9:dens[2]-dens[3]       10:dens[2]-dens[4]       11:dens[2]-dens[5]       12:dens[3]-dens[3]       13:dens[3]-dens[4]       14:dens[3]-dens[5]       15:dens[4]-dens[4]       16:dens[4]-dens[5]       17:dens[5]-dens[5]    
   80       2.764868301147e-10       4.701081044249e-03       2.534314914845e-03       3.966133620993e-04       1.182731928007e-04       8.798883852805e-04       5.985035105492e-03       2.010037467867e-03       2.101215489701e-04       7.476471457250e-04       4.849002491037e-03       1.672396610652e-03       1.017669929819e-03       3.328354587032e-03       1.631944717754e-03       1.775346278140e-03 
   81       2.859715385899e-10       4.751819255377e-03       2.573687394469e-03       4.025876948996e-04       1.196742294389e-04       8.892751569744e-04       6.073095647329e-03       2.037232879343e-03       2.130896506461e-04       7.588143349247e-04       4.910336389586e-03       1.694281191973e-03       1.031110988482e-03       3.372850453519e-03       1.654502273023e-03       1.801221560203e-03 
   82       2.960579734148e-10       4.801613432152e-03       2.613294685032e-03       4.086465477882e-04       1.210667057170e-04       8.985459627408e-04       6.162196045283e-03       2.064690660008e-03       2.160705414330e-04       7.700753962285e-04       4.971863686013e-03       1.716099650743e-03       1.044567044216e-03       3.417000553536e-03       1.676878392728e-03       1.826883695236e-03 
   83       3.057919328119e-10       4.850442819941e-03       2.653093153234e-03       4.147949868879e-04       1.224513691429e-04       9.076983959994e-04       6.252312883905e-03       2.092434265002e-03       2.190666994290e-04       7.814270805629e-04       5.033652680984e-03       1.737874785763e-03       1.058052149179e-03       3.460835425133e-03       1.699087433939e-03       1.852339167348e-03 
   84       3.143494973644e-10       4.898289935751e-03       2.693037050041e-03       4.210375249673e-04       1.238289615070e-04       9.167302709748e-04       6.343414433846e-03       2.120485165109e-03       2.220804564307e-04       7.928653761136e-04       5.095769589004e-03       1.759629346016e-03       1.071580021592e-03       3.504386755321e-03       1.721144176584e-03       1.877594989470e-03 
   85       3.217505845390e-10       4.945154002012e-03       2.733089069988e-03       4.273763400182e-04       1.252000741524e-04       9.256415097836e-04       6.435461530391e-03       2.148856033607e-03       2.251131602441e-04       8.043859050660e-04       5.158262164754e-03       1.781380136912e-03       1.085160288721e-03       3.547680066840e-03       1.743059373143e-03       1.902655869888e-03 
   86       3.282590557332e-10       4.991039610750e-03       2.773211189820e-03       4.338127450382e-04       1.265652676989e-04       9.344325263823e-04       6.528406151293e-03       2.177556357214e-03       2.281658733582e-04       8.159835212896e-04       5.221173356831e-03       1.803142992433e-03       1.098801636129e-03       3.590740950601e-03       1.764843536934e-03       1.927526636988e-03 
   87       3.341696308685e-10       5.035952682362e-03       2.813361314826e-03       4.403477003388e-04       1.279251138859e-04       9.431036421830e-04       6.622190672157e-03       2.206594388164e-03       2.312396191637e-04       8.276521433427e-04       5.284546118488e-03       1.824934547300e-03       1.112512923047e-03       3.633597308944e-03       1.786508304153e-03       1.952213115479e-03 
   88       3.398088364917e-10       5.079900460731e-03       2.853493138770e-03       4.469817960538e-04       1.292801943216e-04       9.516550725243e-04       6.716747496733e-03       2.235977071704e-03       2.343353778122e-04       8.393847176874e-04       5.348423325233e-03       1.846772238470e-03       1.126303172330e-03       3.676279391567e-03       1.808066453387e-03       1.976722145746e-03 
   89       3.455359538766e-10       5.122891508346e-03       2.893556003807e-03       4.537152346459e-04       1.306310992312e-04       9.600869131419e-04       6.811998687220e-03       2.265709973598e-03       2.374540820753e-04       8.511731819058e-04       5.412847692430e-03       1.868674306647e-03       1.140181560408e-03       3.718819831450e-03       1.829531925126e-03       2.001061603216e-03 
   90       3.517439671255e-10       5.164935701413e-03       2.933494760419e-03       4.605478134148e-04       1.319784262058e-04       9.683991266403e-04       6.907855594556e-03       2.295797207625e-03       2.405966132043e-04       8.630084279146e-04       5.477861692900e-03       1.890659797780e-03       1.154157407245e-03       3.761253680785e-03       1.850919841281e-03       2.025240417714e-03 
   91       3.588605112709e-10       5.206044224975e-03       2.973249627331e-03       4.674789070043e-04       1.333227789512e-04       9.765915289633e-04       7.004218488722e-03       2.326241363075e-03       2.437637967894e-04       8.748802651805e-04       5.543507474525e-03       1.912748564574e-03       1.168240166288e-03       3.803618446898e-03       1.872246524697e-03       2.049268592830e-03 
   92       3.673488203765e-10       5.246229568023e-03       3.012756051444e-03       4.745074499103e-04       1.346647660362e-04       9.846637758648e-04       7.100976189030e-03       2.357043432254e-03       2.469563986190e-04       8.867773839360e-04       5.609826777845e-03       1.934961267991e-03       1.182439414427e-03       3.845954128176e-03       1.893529518663e-03       2.073157225274e-03 
   93       3.775568807843e-10       5.285506326246e-03       3.051951195024e-03       4.816318170926e-04       1.360049589250e-04       9.926157208726e-04       7.198014381949e-03       2.388202045387e-03       2.501749970501e-04       8.986882933558e-04       5.676857351115e-03       1.957317548873e-03       1.196763940592e-03       3.888299637301e-03       1.914786085910e-03       2.096917456548e-03 
   94       3.892368794066e-10       5.323893758978e-03       3.090794817606e-03       4.888494832690e-04       1.373437615707e-04       1.000448580147e-03       7.295242808580e-03       2.419711201191e-03       2.534195871557e-04       9.106043773906e-04       5.744621757670e-03       1.979830224986e-03       1.211218876600e-03       3.930681377551e-03       1.936028404958e-03       2.120557105535e-03 
   95       4.019548970678e-10       5.361413609570e-03       3.129251290362e-03       4.961572797988e-04       1.386815188039e-04       1.008163918618e-03       7.392571501656e-03       2.451562059342e-03       2.566899091084e-04       9.225172326582e-04       5.813136725009e-03       2.002510219935e-03       1.225808114205e-03       3.973123006805e-03       1.957267684017e-03       2.144083562891e-03 
   96       4.152351431699e-10       5.398089338152e-03       3.167283200224e-03       5.035514733739e-04       1.400185535155e-04       1.015763285788e-03       7.489902215272e-03       2.483743521757e-03       2.599855606072e-04       9.344177113457e-04       5.882416368616e-03       2.025368291977e-03       1.240535145887e-03       4.015648883662e-03       1.978515615790e-03       2.167504818252e-03 
   97       4.285588201312e-10       5.433946127830e-03       3.204851300780e-03       5.110277471277e-04       1.413551648465e-04       1.023248207300e-03       7.587128174426e-03       2.516242150575e-03       2.633059910415e-04       9.462958978078e-04       5.952472061488e-03       2.048415010411e-03       1.255403042426e-03       4.058284053778e-03       1.999784376122e-03       2.190829464939e-03 
   98       4.413629878247e-10       5.469010890894e-03       3.241914463173e-03       5.185811817438e-04       1.426916263783e-04       1.030620176509e-03       7.684133824574e-03       2.549042086160e-03       2.666504956556e-04       9.581410851652e-04       6.023312303651e-03       2.071660731963e-03       1.270414430491e-03       4.101054236202e-03       2.021086622638e-03       2.214066704658e-03 
   99       4.530394280166e-10       5.503312275012e-03       3.278429626995e-03       5.262062365648e-04       1.440281843215e-04       1.037880646054e-03       7.780794581179e-03       2.582124965084e-03       2.700182097125e-04       9.699417519034e-04       6.094942591688e-03       2.095115577170e-03       1.285571470216e-03       4.143985809709e-03       2.042435493383e-03       2.237226352213e-03 
  100       4.629335088048e-10       5.536880669441e-03       3.314351751188e-03       5.338967307010e-04       1.453650557068e-04       1.045031019426e-03       7.876976579255e-03       2.615469838128e-03       2.734081026587e-04       9.816855384708e-04       6.167365288261e-03       2.118789406770e-03       1.300875832783e-03       4.187105799137e-03       2.063844605472e-03       2.260318840203e-03 
  101       4.703430490570e-10       5.569748211224e-03       3.349633764936e-03       5.416458241394e-04       1.467024265738e-04       1.052072642538e-03       7.972536422921e-03       2.649053088269e-03       2.768189722882e-04       9.933592238774e-04       6.240579491628e-03       2.142691798082e-03       1.316328678006e-03       4.230441861722e-03       2.085328053721e-03       2.283355223733e-03 
  102       4.745171828499e-10       5.601948791392e-03       3.384226518566e-03       5.494459988521e-04       1.480404501614e-04       1.059006795299e-03       8.067320934950e-03       2.682848348673e-03       2.802494389064e-04       1.004948702293e-03       6.314580905170e-03       2.166832021399e-03       1.331930631908e-03       4.274022273432e-03       2.106900409299e-03       2.306347185113e-03 
  103       4.746552239067e-10       5.633518061169e-03       3.418078734443e-03       5.572890399056e-04       1.493792450973e-04       1.065834683182e-03       8.161166906315e-03       2.716826420691e-03       2.836979394949e-04       1.016438959647e-03       6.389361706914e-03       2.191219016368e-03       1.347681764307e-03       4.317875915303e-03       2.128576718363e-03       2.329307038567e-03 
  104       4.701547935837e-10       5.664491086088e-03       3.451143995198e-03       5.651665914446e-04       1.507188850265e-04       1.072557618406e-03       8.253918056222e-03       2.750957074776e-03       2.871628005310e-04       1.027815672460e-03       6.464909954879e-03       2.215860360245e-03       1.363581332235e-03       4.362030212987e-03       2.150371214720e-03       2.352246724153e-03 
  105       4.613968241874e-10       5.694894934086e-03       3.483402889294e-03       5.730719508697e-04       1.520593697996e-04       1.079177609515e-03       8.345479060870e-03       2.785214906948e-03       2.906424802198e-04       1.039070300726e-03       6.541207992675e-03       2.240759064783e-03       1.379627019017e-03       4.406504667850e-03       2.172293262669e-03       2.375174624619e-03 
  106       4.490649748103e-10       5.724755093070e-03       3.514843779388e-03       5.809984829368e-04       1.534006469997e-04       1.085696836102e-03       8.435768390254e-03       2.819574124251e-03       2.941353482569e-04       1.050195642578e-03       6.618233584275e-03       2.265916300609e-03       1.395815550132e-03       4.451316422474e-03       2.194350861009e-03       2.398098325317e-03 
  107       4.339074214837e-10       5.754097714184e-03       3.545456060028e-03       5.889390541024e-04       1.547426182746e-04       1.092117460033e-03       8.524701688842e-03       2.854006671893e-03       2.976396051837e-04       1.061184267987e-03       6.695960225010e-03       2.291332332451e-03       1.412142893499e-03       4.496482193692e-03       2.216551864786e-03       2.421025580268e-03 
  108       4.167384607760e-10       5.782949592164e-03       3.575230185886e-03       5.968860199499e-04       1.560851374329e-04       1.098441619107e-03       8.612191714251e-03       2.888482171933e-03       3.011532774155e-04       1.072028513180e-03       6.774357005992e-03       2.317006484441e-03       1.428604234491e-03       4.542018236429e-03       2.238903969797e-03       2.443964305755e-03 
  109       3.984401133910e-10       5.811338145695e-03       3.604157699984e-03       6.048312126152e-04       1.574280085392e-04       1.104671420705e-03       8.698148275924e-03       2.922967861960e-03       3.046742122705e-04       1.082720475070e-03       6.853388478537e-03       2.342937105423e-03       1.445193950940e-03       4.587940307545e-03       2.261414697103e-03       2.466922573920e-03 
  110       3.799637277661e-10       5.839291397764e-03       3.632231261931e-03       6.127659282134e-04       1.587709840098e-04       1.110808935449e-03       8.782478173804e-03       2.957428533784e-03       3.082000729981e-04       1.093252005680e-03       6.933014518582e-03       2.369121534264e-03       1.461905588146e-03       4.634263629679e-03       2.284091377540e-03       2.489908606365e-03 
  111       3.623315836709e-10       5.866837956014e-03       3.659444676145e-03       6.206809142644e-04       1.601137627091e-04       1.116856190852e-03       8.865085137008e-03       2.991826472112e-03       3.117283338078e-04       1.103614706567e-03       7.013190191111e-03       2.395556065158e-03       1.478731833884e-03       4.681002855092e-03       2.306941136227e-03       2.512930767745e-03 
  112       3.466384958051e-10       5.894006993102e-03       3.685792920090e-03       6.285663571194e-04       1.614559880444e-04       1.122815164973e-03       8.945869762504e-03       3.026121393240e-03       3.152562748975e-04       1.113799923249e-03       7.093865614574e-03       2.422235912935e-03       1.495664493415e-03       4.728172029506e-03       2.329970877080e-03       2.535997559365e-03 
