# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ur             13:(.)rho_crit           14:(.)rho_vf             15:(.)p_vf               16:(.)p_prime_vf         17:phi_vf                18:rQ_vf                 19:(.)rho_cdm_vf         20:(.)rho_tot            21:(.)p_tot              22:(.)p_tot_prime        23:gr.fac. D             24:gr.fac. f          
       7.726141437266e+13       1.362251521465e-25       6.453774403781e-09       1.197122472183e+22       1.443125543361e+04       1.867847689663e-10       1.114979205974e+18       3.726176682899e-09       9.804595674597e+43       1.147922427268e+33       6.157831527590e+33       4.526426458722e+43       1.433102213405e+44       6.589949019017e-20      -6.590314021234e-20      -8.752563035273e-12       5.895479516422e-24       9.998061412085e-01      -1.464149222103e-20       1.433102213405e+44       4.777007377773e+43      -2.960682471657e+52       6.799313437773e-06       1.319303816799e+00 
       7.643538043208e+13       1.391854208888e-25       6.522896001115e-09       1.171661441633e+22       1.443125543361e+04       1.888033441062e-10       1.103058499181e+18       3.766445317522e-09       9.391972187335e+43       1.111495919518e+33       5.962427820390e+33       4.335933150052e+43       1.372790533809e+44       6.650944926339e-20      -6.651313872996e-20      -8.739133188040e-12       5.963768211665e-24       9.998058433421e-01      -1.477700800245e-20       1.372790533809e+44       4.575968445796e+43      -2.805761287906e+52       6.895735660677e-06       1.300856153934e+00 
       7.561817796419e+13       1.422100183592e-25       6.593836587854e-09       1.146741929676e+22       1.443125543361e+04       1.908437339028e-10       1.091265241625e+18       3.807149133582e-09       8.996713836576e+43       1.076225317807e+33       5.773224771428e+33       4.153456695511e+43       1.315017053277e+44       6.712505404783e-20      -6.712878338508e-20      -8.725723947433e-12       6.032847909583e-24       9.998055450168e-01      -1.491377805479e-20       1.315017053277e+44       4.383390177362e+43      -2.658946536846e+52       6.992157883581e-06       1.282917279541e+00 
       7.480971254804e+13       1.453003425004e-25       6.664777174592e-09       1.122352419010e+22       1.443125543361e+04       1.929061741060e-10       1.079598070696e+18       3.848292834079e-09       8.618089815724e+43       1.042073942288e+33       5.590025617996e+33       3.978659708182e+43       1.259674952457e+44       6.774635679951e-20      -6.775012643826e-20      -8.712335281833e-12       6.102727772525e-24       9.998052462356e-01      -1.505181398700e-20       1.259674952457e+44       4.198916507969e+43      -2.519814039875e+52       7.088580106485e-06       1.265466431286e+00 
       7.400989077217e+13       1.484578215736e-25       6.737536750734e-09       1.098481637288e+22       1.443125543361e+04       1.949909030137e-10       1.068055638347e+18       3.889881172818e-09       8.255400073962e+43       1.009006277058e+33       5.412639841168e+33       3.811218999977e+43       1.206661907458e+44       6.837341025804e-20      -6.837722063381e-20      -8.698967159670e-12       6.173417068959e-24       9.998049469963e-01      -1.519112751533e-20       1.206661907458e+44       4.022206357980e+43      -2.387961814036e+52       7.185002329391e-06       1.248483961329e+00 
       7.321862022383e+13       1.516839149234e-25       6.810296326876e-09       1.075118551910e+22       1.443125543361e+04       1.970981614990e-10       1.056636610947e+18       3.931918954997e-09       7.907974021903e+43       9.769879332232e+32       5.240882967671e+33       3.650824984081e+43       1.155879900661e+44       6.900626765129e-20      -6.901011920420e-20      -8.685619549422e-12       6.244925174721e-24       9.998046473017e-01      -1.533173046460e-20       1.155879900661e+44       3.852933001995e+43      -2.263008910601e+52       7.281424552297e-06       1.231951262568e+00 
       7.243580947828e+13       1.549801135906e-25       6.883055903018e-09       1.052252364923e+22       1.443125543361e+04       1.992281930381e-10       1.045339669121e+18       3.974411037734e-09       7.575169291715e+43       9.459856131393e+32       5.074576378038e+33       3.497181102547e+43       1.107235039486e+44       6.964498269971e-20      -6.964887587464e-20      -8.672292419616e-12       6.317261574245e-24       9.998043471517e-01      -1.547363476899e-20       1.107235039486e+44       3.690783464754e+43      -2.144594314430e+52       7.377846775203e-06       1.215850700616e+00 
       7.166136808825e+13       1.583479409637e-25       6.957634468563e-09       1.029872508031e+22       1.443125543361e+04       2.013812437384e-10       1.034163507603e+18       4.017362330616e-09       7.256370549422e+43       9.159670757798e+32       4.913547120857e+33       3.350003277983e+43       1.060637382799e+44       7.028960962086e-20      -7.029354486763e-20      -8.658985738827e-12       6.390435861808e-24       9.998040465395e-01      -1.561685247303e-20       1.060637382799e+44       3.535457942468e+43      -2.032375900926e+52       7.474268998109e-06       1.200165551048e+00 
       7.089520657347e+13       1.617889536560e-25       7.034032023512e-09       1.007968637710e+22       1.443125543361e+04       2.035575623671e-10       1.023106835080e+18       4.060777796337e-09       6.950988357200e+43       8.869011032084e+32       4.757627732901e+33       3.209019388308e+43       1.016000774607e+44       7.094020313444e-20      -7.094418090754e-20      -8.645699475679e-12       6.464457742854e-24       9.998037454737e-01      -1.576139573300e-20       1.016000774607e+44       3.386669248502e+43      -1.926029447562e+52       7.570691221016e-06       1.184879941485e+00 
       7.013723641037e+13       1.653047419242e-25       7.108610589057e-09       9.865306304266e+21       1.443125543361e+04       2.057574003796e-10       1.012168374045e+18       4.104662451145e-09       6.658458083535e+43       8.587574681138e+32       4.606656064982e+33       3.073968763617e+43       9.732426847698e+43       7.159681846613e-20      -7.160083922527e-20      -8.632433598842e-12       6.539337035188e-24       9.998034439374e-01      -1.590727681720e-20       9.732426847698e+43       3.244142282384e+43      -1.825247697134e+52       7.667113443924e-06       1.169978797975e+00 
       6.938737002177e+13       1.688969308148e-25       7.186827133410e-09       9.655485779606e+21       1.443125543361e+04       2.079810119490e-10       1.001346860651e+18       4.149021365598e-09       6.378238859265e+43       8.315069023744e+32       4.460475113318e+33       2.944601704222e+43       9.322840564016e+43       7.225951135340e-20      -7.226357556294e-20      -8.619188077036e-12       6.615083670415e-24       9.998031419467e-01      -1.605450810815e-20       9.322840564016e+43       3.107613521162e+43      -1.729739470032e+52       7.763535666833e-06       1.155447795458e+00 
       6.864552076686e+13       1.725671804326e-25       7.263224688359e-09       9.450127828251e+21       1.443125543361e+04       2.102286539951e-10       9.906410445597e+17       4.193859664941e-09       6.109812577545e+43       8.051210666207e+32       4.318932856258e+33       2.820679018971e+43       8.930491597029e+43       7.292833804890e-20      -7.293244617860e-20      -8.605962879028e-12       6.691707695093e-24       9.998028394815e-01      -1.620310210221e-20       8.930491597029e+43       2.976830532172e+43      -1.639228822962e+52       7.859957889743e-06       1.141273311781e+00 
       6.791160293113e+13       1.763171872315e-25       7.343260222115e-09       9.249137537846e+21       1.443125543361e+04       2.125005862142e-10       9.800496888049e+17       4.239182529925e-09       5.852682935902e+43       7.795725207637e+32       4.181882096184e+33       2.701971583001e+43       8.554654519400e+43       7.360335532675e-20      -7.360750785106e-20      -8.592757973635e-12       6.769219272242e-24       9.998025365600e-01      -1.635307141222e-20       8.554654519400e+43       2.851551506301e+43      -1.553454251685e+52       7.956380112655e-06       1.127442385158e+00 
       6.718553171646e+13       1.801486842659e-25       7.421476766467e-09       9.052422014680e+21       1.443125543361e+04       2.147970711092e-10       9.695715696431e+17       4.284995197179e-09       5.606374518605e+43       7.548346954585e+32       4.049180306438e+33       2.588259914100e+43       8.194634433186e+43       7.428462048580e-20      -7.428881788463e-20      -8.579573329718e-12       6.847628682518e-24       9.998022331650e-01      -1.650442876700e-20       8.194634433186e+43       2.731544810902e+43      -1.472167935480e+52       8.052802335569e-06       1.113942674578e+00 
       6.646722323137e+13       1.840634424819e-25       7.501512300223e-09       8.859890340753e+21       1.443125543361e+04       2.171183740198e-10       9.592054764146e+17       4.331302960017e-09       5.370431917652e+43       7.308818644734e+32       3.920689483094e+33       2.479333766899e+43       7.849765685016e+43       7.497219135588e-20      -7.497643411407e-20      -8.566408916190e-12       6.926946325729e-24       9.998019293090e-01      -1.665718701381e-20       7.849765685016e+43       2.616588561517e+43      -1.395135021134e+52       8.149224558485e-06       1.100762423136e+00 
       6.575659448129e+13       1.880632711369e-25       7.583366823383e-09       8.671453531758e+21       1.443125543361e+04       2.194647631534e-10       9.489502114037e+17       4.378111168891e-09       5.144418890750e+43       7.076891179354e+32       3.796276001441e+33       2.374991744144e+43       7.519410635345e+43       7.566612630165e-20      -7.567041490943e-20      -8.553264702008e-12       7.007182722099e-24       9.998016249836e-01      -1.681135911836e-20       7.519410635345e+43       2.506470211631e+43      -1.322132944405e+52       8.245646781401e-06       1.087890423835e+00 
       6.505356335897e+13       1.921500188948e-25       7.665221346542e-09       8.487024495955e+21       1.443125543361e+04       2.218365096156e-10       9.388045896998e+17       4.425425232110e-09       4.927917554735e+43       6.852323364255e+32       3.675810477026e+33       2.275040924324e+43       7.202958479495e+43       7.636648422819e-20      -7.637081918104e-20      -8.540140656180e-12       7.088348513732e-24       9.998013201909e-01      -1.696695816660e-20       7.202958479495e+43       2.400986159686e+43      -1.252950786985e+52       8.342069004318e-06       1.075315987832e+00 
       6.435804863501e+13       1.963255745897e-25       7.747075869702e-09       8.306517993915e+21       1.443125543361e+04       2.242338874420e-10       9.287674390604e+17       4.473250616429e-09       4.720527612930e+43       6.634881658956e+32       3.559167631089e+33       2.179296504970e+43       6.899824118323e+43       7.707332458583e-20      -7.707770638450e-20      -8.527036747758e-12       7.170454466002e-24       9.998010149326e-01      -1.712399736559e-20       6.899824118323e+43       2.299941372634e+43      -1.187388667116e+52       8.438491227237e-06       1.063028914830e+00 
       6.366996994847e+13       2.005918680221e-25       7.830749382265e-09       8.129850599125e+21       1.443125543361e+04       2.266571736297e-10       9.188375997765e+17       4.521592847650e-09       4.521865615026e+43       6.424339933808e+32       3.446226160290e+33       2.087581460974e+43       6.609447076409e+43       7.778670737492e-20      -7.779113652575e-20      -8.513952945845e-12       7.253511468958e-24       9.998007092014e-01      -1.728249004442e-20       6.609447076409e+43       2.203149025333e+43      -1.125257162085e+52       8.534913450157e-06       1.051019465469e+00 
       6.298924779757e+13       2.049508710823e-25       7.916241884232e-09       7.956940659433e+21       1.443125543361e+04       2.291066481693e-10       9.090139245376e+17       4.570457511353e-09       4.331564248103e+43       6.220479234834e+32       3.336868610550e+33       1.999726217275e+43       6.331290465773e+43       7.850669315156e-20      -7.851117016611e-20      -8.500889219588e-12       7.337530538833e-24       9.998004030072e-01      -1.744244965593e-20       6.331290465773e+43       2.110430155126e+43      -1.066376760947e+52       8.631335673080e-06       1.039278335605e+00 
       6.231580353053e+13       2.094045982857e-25       8.001734386198e-09       7.787708259307e+21       1.443125543361e+04       2.315825940772e-10       8.992952782997e+17       4.619850253394e-09       4.149271657499e+43       6.023087556026e+32       3.230981254909e+33       1.915568335325e+43       6.064839993207e+43       7.923334303179e-20      -7.923786842748e-20      -8.487845538185e-12       7.422522819398e-24       9.998000963348e-01      -1.760388977691e-20       6.064839993207e+43       2.021613330941e+43      -1.010577345875e+52       8.727757896007e-06       1.027796632234e+00 
       6.164955933647e+13       2.139551082096e-25       8.089045877568e-09       7.622075182900e+21       1.443125543361e+04       2.340852974284e-10       8.896805381540e+17       4.669776780751e-09       3.974650796248e+43       5.831959618868e+32       3.128453975253e+33       1.834952212760e+43       5.809603009379e+43       7.996671869804e-20      -7.997129299749e-20      -8.474821870879e-12       7.508499583587e-24       9.997997892003e-01      -1.776682411052e-20       5.809603009379e+43       1.936534336336e+43      -9.576977006606e+51       8.824180118935e-06       1.016565851074e+00 
       6.099043823641e+13       2.186045038351e-25       8.176357368939e-09       7.459964877904e+21       1.443125543361e+04       2.366150473894e-10       8.801685931973e+17       4.720242861955e-09       3.807378801907e+43       5.646896658854e+32       3.029180147798e+33       1.757728795689e+43       5.565107597956e+43       8.070688240285e-20      -8.071150613476e-20      -8.461818186959e-12       7.595472234816e-24       9.997994815841e-01      -1.793126648592e-20       5.565107597956e+43       1.855035865865e+43      -9.075850449191e+51       8.920602341862e-06       1.005577855504e+00 
       6.033836407438e+13       2.233549342064e-25       8.263668860309e-09       7.301302420160e+21       1.443125543361e+04       2.391721362518e-10       8.707583444034e+17       4.771254328009e-09       3.647146399602e+43       5.467706218783e+32       2.933056532204e+33       1.683755303114e+43       5.330901703064e+43       8.145389697584e-20      -8.145857067418e-20      -8.448834455765e-12       7.683452308692e-24       9.997991735051e-01      -1.809723086116e-20       5.330901703064e+43       1.776967234239e+43      -8.600945926806e+51       9.017024564790e-06       9.948248569629e-01 
       5.969326150864e+13       2.282085947112e-25       8.352799341083e-09       7.146014479042e+21       1.443125543361e+04       2.417568594659e-10       8.614487044964e+17       4.822817072805e-09       3.493657330200e+43       5.294201948612e+32       2.839983164209e+33       1.612894962930e+43       5.106552293467e+43       8.220782582731e-20      -8.221255003221e-20      -8.435870646680e-12       7.772451474340e-24       9.997988649453e-01      -1.826473132261e-20       5.106552293467e+43       1.702184097710e+43      -8.150891340705e+51       9.113446787718e-06       9.842993964814e-01 
       5.905505600295e+13       2.331677287306e-25       8.443748811260e-09       6.994029283552e+21       1.443125543361e+04       2.443695156751e-10       8.522385978246e+17       4.874937054029e-09       3.346627802545e+43       5.126203411662e+32       2.749863251674e+33       1.545016759047e+43       4.891644561918e+43       8.296873295516e-20      -8.297350821233e-20      -8.422926729136e-12       7.862481536130e-24       9.997985559157e-01      -1.843378208772e-20       4.891644561918e+43       1.630548187197e+43      -7.724386388817e+51       9.209869010646e-06       9.739943274757e-01 
       5.842367381797e+13       2.382346282209e-25       8.534698281437e-09       6.845276589160e+21       1.443125543361e+04       2.470104067500e-10       8.431269602369e+17       4.927620293694e-09       3.205785968747e+43       4.963535896968e+32       2.662603073921e+33       1.479995189147e+43       4.685781158211e+43       8.373668294925e-20      -8.374150981041e-20      -8.410002672612e-12       7.953554435117e-24       9.997982464101e-01      -1.860439750508e-20       4.685781158211e+43       1.561927052632e+43      -7.320198808905e+51       9.306291233575e-06       9.639027995322e-01 
       5.779904200274e+13       2.434116349950e-25       8.627466741018e-09       6.699687645332e+21       1.443125543361e+04       2.496798378237e-10       8.341127389593e+17       4.980872878906e-09       3.070871421555e+43       4.806030237591e+32       2.578111884268e+33       1.417710032641e+43       4.488581454502e+43       8.451174099736e-20      -8.451662002022e-20      -8.397098446633e-12       8.045682250685e-24       9.997979364270e-01      -1.877659205623e-20       4.488581454502e+43       1.496193818065e+43      -6.937160818299e+51       9.402713456506e-06       9.540182432364e-01 
       5.718108838624e+13       2.487011418267e-25       8.720235200599e-09       6.557195163757e+21       1.443125543361e+04       2.523781173266e-10       8.251948924735e+17       5.034700962580e-09       2.941634712878e+43       4.653522634690e+32       2.496301815658e+33       1.358046128385e+43       4.299680841559e+43       8.529397289083e-20      -8.529890463898e-20      -8.384214020772e-12       8.138877202155e-24       9.997976259719e-01      -1.895038035688e-20       4.299680841559e+43       1.433226947088e+43      -6.574165739924e+51       9.499135679438e-06       9.443343559147e-01 
       5.656974156908e+13       2.541055933089e-25       8.814822649583e-09       6.417733287245e+21       1.443125543361e+04       2.551055570227e-10       8.163723903965e+17       5.089110764068e-09       2.817836892574e+43       4.505854487180e+32       2.417087789279e+33       1.300893161761e+43       4.118730054622e+43       8.608344502954e-20      -8.608843007290e-20      -8.371349364647e-12       8.233151650338e-24       9.997973150337e-01      -1.912577715764e-20       4.118730054622e+43       1.372910018112e+43      -6.230164804885e+51       9.595557902372e-06       9.348450882135e-01 
       5.596493091520e+13       2.596274874238e-25       8.909410098568e-09       6.281237559295e+21       1.443125543361e+04       2.578624720447e-10       8.076442133615e+17       5.144108570020e-09       2.699249066647e+43       4.362872226793e+32       2.340387426085e+33       1.246145460705e+43       3.945394527630e+43       8.688022442856e-20      -8.688526334287e-20      -8.358504447925e-12       8.328518099294e-24       9.997970036254e-01      -1.930279734622e-20       3.945394527630e+43       1.315131509117e+43      -5.904164122347e+51       9.691980125307e-06       9.255446315292e-01 
       5.536658654378e+13       2.652693760961e-25       9.005816536956e-09       6.147644894298e+21       1.443125543361e+04       2.606491809315e-10       7.990093529002e+17       5.199700734913e-09       2.585651974035e+43       4.224427158374e+32       2.266120961130e+33       1.193701800335e+43       3.779353774638e+43       8.768437872247e-20      -8.768947209012e-20      -8.345679240316e-12       8.424989197830e-24       9.997966917298e-01      -1.948145594736e-20       3.779353774638e+43       1.259784591456e+43      -5.595221807982e+51       9.788402348244e-06       9.164274061107e-01 
       5.477463932109e+13       2.710338671045e-25       9.104041964747e-09       6.016893548383e+21       1.443125543361e+04       2.634660056639e-10       7.904668113263e+17       5.255893682030e-09       2.476835581215e+43       4.090375305243e+32       2.194211160613e+33       1.143465215783e+43       3.620300797258e+43       8.849597617276e-20      -8.850112458195e-20      -8.332873711580e-12       8.522577741370e-24       9.997963793646e-01      -1.966176812575e-20       3.620300797258e+43       1.206766932332e+43      -5.302445262662e+51       9.884824571183e-06       9.074880499437e-01 
       5.418902085255e+13       2.769236244572e-25       9.202267392538e-09       5.888923090883e+21       1.443125543361e+04       2.663132717027e-10       7.820156016202e+17       5.312693903925e-09       2.372598693860e+43       3.960577259470e+32       2.124583241557e+33       1.095342822921e+43       3.467941517033e+43       8.931508567177e-20      -8.932028971756e-20      -8.320087831521e-12       8.621296673437e-24       9.997960665098e-01      -1.984374918547e-20       3.467941517033e+43       1.155980505594e+43      -5.024988593556e+51       9.981246794123e-06       8.987214081835e-01 
       5.360966347481e+13       2.829413705179e-25       9.300492820330e-09       5.763674376398e+21       1.443125543361e+04       2.691913080258e-10       7.736547473147e+17       5.370107963466e-09       2.272748584847e+43       3.834898036892e+32       2.057164794041e+33       1.049245646624e+43       3.321994231715e+43       9.014177675050e-20      -9.014703703387e-20      -8.307321569991e-12       8.721159087598e-24       9.997957531842e-01      -2.002741457325e-20       3.321994231715e+43       1.107331410490e+43      -4.762050170168e+51       1.007766901707e-05       8.901225232960e-01 
       5.303650024796e+13       2.890898863822e-25       9.402356226929e-09       5.641089517467e+21       1.443125543361e+04       2.721004471663e-10       7.653832823828e+17       5.428142494312e-09       2.177100637917e+43       3.713206936740e+32       1.991885705896e+33       1.005088456254e+43       3.182189094407e+43       9.097611958261e-20      -9.098143671143e-20      -8.294574896887e-12       8.822178228979e-24       9.997954393719e-01      -2.021277987788e-20       3.182189094407e+43       1.060729698057e+43      -4.512870308259e+51       1.017409124001e-05       8.816866256583e-01 
       5.246946494773e+13       2.953720138556e-25       9.504219633527e-09       5.521111857808e+21       1.443125543361e+04       2.750410252512e-10       7.572002511254e+17       5.486804201897e-09       2.085478006332e+43       3.595377405713e+32       1.928678089788e+33       9.627896080817e+42       3.048267614643e+43       9.181818499186e-20      -9.182355958040e-20      -8.281847782153e-12       8.924367496194e-24       9.997951250787e-01      -2.039986083299e-20       3.048267614643e+43       1.016089204805e+43      -4.276729074958e+51       1.027051346296e-05       8.734091247763e-01 
       5.190849205793e+13       3.017906564189e-25       9.606083040126e-09       5.403685946135e+21       1.443125543361e+04       2.780133820397e-10       7.491047080613e+17       5.546099864095e-09       1.997711285894e+43       3.481286906370e+32       1.867476212626e+33       9.222708943304e+42       2.919982180446e+43       9.266804445737e-20      -9.267347712651e-20      -8.269140195778e-12       9.027740443038e-24       9.997948103046e-01      -2.058867331768e-20       2.919982180446e+43       9.733273934082e+42      -4.052944208727e+51       1.036693568591e-05       8.652856009358e-01 
       5.135351676279e+13       3.083487805549e-25       9.709765436128e-09       5.288757510531e+21       1.443125543361e+04       2.810178609630e-10       7.410957178179e+17       5.606036332000e-09       1.913638201732e+43       3.370816789693e+32       1.808216427193e+33       8.834573985731e+42       2.797095600519e+43       9.352577011967e-20      -9.353126149720e-20      -8.256452107800e-12       9.132310780277e-24       9.997944950420e-01      -2.077923335782e-20       2.797095600519e+43       9.323652001016e+42      -3.840869148161e+51       1.046335790886e-05       8.573117973318e-01 
       5.080447493954e+13       3.150494174493e-25       9.815266821533e-09       5.176273433359e+21       1.443125543361e+04       2.840548091636e-10       7.331723550228e+17       5.666620530819e-09       1.833103308263e+43       3.263852171702e+32       1.750837105965e+33       8.462773572185e+42       2.679380665689e+43       9.439143478750e-20      -9.439698550767e-20      -8.243783488298e-12       9.238092377549e-24       9.997941793018e-01      -2.097155712811e-20       2.679380665689e+43       8.931268884939e+42      -3.639891163942e+51       1.055978013181e-05       8.494836126483e-01 
       5.026130315096e+13       3.218956637982e-25       9.920768206939e-09       5.066181726718e+21       1.443125543361e+04       2.871245775356e-10       7.253337041974e+17       5.727859460491e-09       1.755957701787e+43       3.160281813981e+32       1.695278577012e+33       8.106620268249e+42       2.566619728813e+43       9.526511194279e-20      -9.527072264711e-20      -8.231134307403e-12       9.345099265062e-24       9.997938630681e-01      -2.116566095220e-20       2.566619728813e+43       8.555399095374e+42      -3.449429588532e+51       1.065620235476e-05       8.417970939945e-01 
       4.972393863805e+13       3.288906840469e-25       1.002808858175e-08       4.958431508415e+21       1.443125543361e+04       2.902275207652e-10       7.175788596507e+17       5.789760196738e-09       1.682058745171e+43       3.059998007988e+32       1.641483061952e+33       7.765455569978e+42       2.458604302364e+43       9.614687574850e-20      -9.615254708494e-20      -8.218504535285e-12       9.453345635646e-24       9.997935463578e-01      -2.136156130574e-20       2.458604302364e+43       8.195347673897e+42      -3.268934138501e+51       1.075262457771e-05       8.342484302881e-01 
       4.919231931283e+13       3.360377108777e-25       1.013722794596e-08       4.852972978442e+21       1.443125543361e+04       2.933639973719e-10       7.099069253750e+17       5.852329891596e-09       1.611269804123e+43       2.962896463052e+32       1.589394615853e+33       7.438648686369e+42       2.355134672948e+43       9.703680105301e-20      -9.704253367706e-20      -8.205894142167e-12       9.562845846403e-24       9.997932291508e-01      -2.155927481583e-20       2.355134672948e+43       7.850448909200e+42      -3.097883324647e+51       1.084904680066e-05       8.268339459086e-01 
       4.866638375110e+13       3.433400478031e-25       1.024636731017e-08       4.749757395966e+21       1.443125543361e+04       2.965343697492e-10       7.023170149421e+17       5.915575774556e-09       1.543459994564e+43       2.868876197909e+32       1.538959069062e+33       7.125595373071e+42       2.256019532054e+43       9.793496339858e-20      -9.794075797227e-20      -8.193303098311e-12       9.673614420873e-24       9.997929114668e-01      -2.175881826459e-20       2.256019532054e+43       7.520065106237e+42      -2.935782945302e+51       1.094546902361e-05       8.195500947802e-01 
       4.814607118538e+13       3.508010695609e-25       1.035732566379e-08       4.648737056801e+21       1.443125543361e+04       2.997390042074e-10       6.948082514008e+17       5.979505153084e-09       1.478503940634e+43       2.777839435689e+32       1.490123970866e+33       6.825716815175e+42       2.161075622328e+43       9.884143902565e-20      -9.884729621862e-20      -8.180731374029e-12       9.785666050695e-24       9.997925932879e-01      -2.196020858839e-20       2.161075622328e+43       7.203585407170e+42      -2.782164658479e+51       1.104189124657e-05       8.123934546661e-01 
       4.763132149787e+13       3.584242246414e-25       1.046828401741e-08       4.549865271357e+21       1.443125543361e+04       3.029782710154e-10       6.873797671760e+17       6.044125413729e-09       1.416281542876e+43       2.689691502231e+32       1.442838534948e+33       6.538458557026e+42       2.070127398750e+43       9.975630488106e-20      -9.976222536992e-20      -8.168178939678e-12       9.899015597778e-24       9.997922746233e-01      -2.216346288112e-20       2.070127398750e+43       6.900424661929e+42      -2.636584628737e+51       1.113831346952e-05       8.053607218492e-01 
       4.712207521353e+13       3.662130362652e-25       1.058106136043e-08       4.453096343062e+21       1.443125543361e+04       3.062525444435e-10       6.800307039681e+17       6.109444022813e-09       1.356677756187e+43       2.604340727628e+32       1.397053586568e+33       6.263289477070e+42       1.983006704059e+43       1.006796386235e-19      -1.006856230923e-19      -8.155645765658e-12       1.001367809613e-23       9.997919554693e-01      -2.236859839452e-20       1.983006704059e+43       6.610022346312e+42      -2.498622244843e+51       1.123473569248e-05       7.984487060212e-01 
       4.661827349319e+13       3.741711042119e-25       1.069565769285e-08       4.358385547245e+21       1.443125543361e+04       3.095622028068e-10       6.727602126540e+17       6.175468527342e-09       1.299582377098e+43       2.521698350890e+32       1.352721511430e+33       5.999700805846e+42       1.899552457843e+43       1.016115186305e-19      -1.016175677706e-19      -8.143131822417e-12       1.012966875391e-23       9.997916358215e-01      -2.257563253998e-20       1.899552457843e+43       6.331841525610e+42      -2.367878904541e+51       1.133115791544e-05       7.916543254646e-01 
       4.611985812675e+13       3.823021066856e-25       1.081207301468e-08       4.265689110461e+21       1.443125543361e+04       3.129076285088e-10       6.655674531888e+17       6.242206555939e-09       1.244889840025e+43       2.441678427643e+32       1.309796206157e+33       5.747205185302e+42       1.819610358711e+43       1.025520240053e-19      -1.025581385155e-19      -8.130637080448e-12       1.024700295546e-23       9.997913156882e-01      -2.278458289039e-20       1.819610358711e+43       6.065367861851e+42      -2.243976862906e+51       1.142758013840e-05       7.849746024800e-01 
       4.562677152645e+13       3.906098014572e-25       1.092848833650e-08       4.174964190263e+21       1.443125543361e+04       3.162892080856e-10       6.584515945089e+17       6.309665819568e-09       1.192499022076e+43       2.364197740747e+32       1.268233030352e+33       5.505335767707e+42       1.743032598998e+43       1.035012345827e-19      -1.035074151697e-19      -8.118161510288e-12       1.036569626327e-23       9.997909950555e-01      -2.299546718065e-20       1.743032598998e+43       5.810108662824e+42      -2.126558140960e+51       1.152400236137e-05       7.784066590129e-01 
       4.513895672024e+13       3.990980284539e-25       1.104672264773e-08       4.086168855398e+21       1.443125543361e+04       3.197073322507e-10       6.514118144362e+17       6.377854112661e-09       1.142313056089e+43       2.289175713752e+32       1.227988760171e+33       5.273645352477e+42       1.669677591482e+43       1.044592309374e-19      -1.044654783149e-19      -8.105705082521e-12       1.048576442017e-23       9.997906739389e-01      -2.320830331067e-20       1.669677591482e+43       5.565591971122e+42      -2.015283491393e+51       1.162042458433e-05       7.719477125511e-01 
